,Timestamp,NO2(µg/m3),NO(µg/m3),O3(µg/m3),CO2(mg/m3),CO(mg/m3),H2S(µg/m3),PM1(µg/m3),PM2.5(µg/m3),PM10(µg/m3),VOC(mg/m3),T(C),RH(%),P(µg/m³),Wind_direction(degrees),Wind_Speed(m/s),gust(m/s)
4290,2024-10-26 09:30:00,4.4,3.2,7.4,898.0,0.22,3.9,16.0,17.0,17.0,0.2,15.2,83.0,1011.8,86.0,0.3,1.1
4291,2024-10-26 09:35:00,3.2,3.1,7.7,892.0,0.219,3.9,18.0,19.0,19.0,0.2,15.03,83.6,1011.8,83.0,0.4,1.4
4292,2024-10-26 09:40:00,3.1,3.4,7.1,893.0,0.219,3.8,17.0,19.0,19.0,0.2,15.09,83.3,1011.8,78.0,0.2,0.7
4293,2024-10-26 09:45:00,4.0,3.2,6.4,891.0,0.218,4.0,15.0,16.0,16.0,0.2,15.36,82.5,1011.8,78.0,0.0,0.5
4294,2024-10-26 09:50:00,4.0,3.4,6.7,888.0,0.218,3.8,15.0,16.0,16.0,0.2,15.48,81.8,1011.8,78.0,0.2,0.8
4295,2024-10-26 09:55:00,4.7,3.9,4.8,888.0,0.219,3.9,14.0,15.0,15.0,0.2,15.6,81.7,1011.8,78.0,0.2,0.8
4296,2024-10-26 10:00:00,5.5,3.6,5.6,892.0,0.22,3.8,16.0,17.0,17.0,0.2,15.62,81.6,1011.8,78.0,0.3,0.8
4297,2024-10-26 10:05:00,5.6,4.6,4.1,901.0,0.222,3.8,15.0,16.0,16.0,0.2,15.75,81.0,1011.8,78.0,0.2,0.7
4298,2024-10-26 10:10:00,5.0,3.9,5.8,889.0,0.22,3.7,14.0,15.0,15.0,0.2,15.83,80.6,1011.8,86.0,0.4,1.3
4299,2024-10-26 10:15:00,5.7,3.8,4.7,883.0,0.22,3.9,14.0,15.0,15.0,0.2,16.02,80.1,1011.8,82.0,0.1,0.8
4300,2024-10-26 10:20:00,5.7,4.1,7.2,886.0,0.221,3.8,15.0,16.0,16.0,0.2,15.76,80.9,1011.8,86.0,0.7,1.3
4301,2024-10-26 10:25:00,4.6,3.2,7.0,885.0,0.219,4.1,17.0,18.0,18.0,0.2,15.9,81.2,1011.8,86.0,0.1,0.7
4302,2024-10-26 10:30:00,5.4,3.1,7.3,889.0,0.223,4.0,18.0,19.0,19.0,0.2,16.13,80.3,1011.8,86.0,0.1,0.8
4303,2024-10-26 10:35:00,6.3,3.6,5.3,885.0,0.22,3.9,18.0,19.0,19.0,0.2,16.26,79.8,1011.8,86.0,0.1,0.7
4304,2024-10-26 10:40:00,6.5,3.9,5.2,892.0,0.224,4.0,16.0,17.0,17.0,0.2,16.46,79.2,1011.8,86.0,0.0,0.5
4305,2024-10-26 10:45:00,7.0,4.8,3.5,885.0,0.223,3.9,18.0,19.0,19.0,0.2,16.62,78.8,1011.7,86.0,0.0,0.6
4306,2024-10-26 10:50:00,6.8,3.7,5.8,880.0,0.237,4.2,19.0,20.0,21.0,0.3,16.65,78.7,1011.7,299.0,0.3,1.1
4307,2024-10-26 10:55:00,5.2,4.7,4.4,876.0,0.223,3.6,19.0,20.0,20.0,0.2,16.64,78.5,1011.7,298.0,0.1,0.7
4308,2024-10-26 11:00:00,4.4,3.5,5.2,868.0,0.227,4.0,20.0,21.0,22.0,0.2,16.43,79.2,1011.8,298.0,0.0,0.6
4309,2024-10-26 11:05:00,4.6,3.4,3.9,872.0,0.229,3.9,17.0,18.0,18.0,0.3,16.65,78.5,1011.8,0.0,0.0,0.0
4310,2024-10-26 11:10:00,5.7,3.5,5.5,875.0,0.223,4.0,16.0,17.0,17.0,0.2,16.56,79.0,1011.8,298.0,0.1,0.7
4311,2024-10-26 11:15:00,5.6,3.5,5.8,869.0,0.225,4.0,18.0,19.0,19.0,0.2,16.56,78.9,1011.7,298.0,0.1,0.6
4312,2024-10-26 11:20:00,5.3,3.7,5.3,861.0,0.222,3.7,21.0,22.0,22.0,0.2,16.51,78.9,1011.7,87.0,0.4,1.5
4313,2024-10-26 11:25:00,5.3,3.5,6.7,870.0,0.221,3.9,19.0,20.0,20.0,0.2,16.68,78.4,1011.7,87.0,0.1,0.8
4314,2024-10-26 11:30:00,5.5,4.5,5.3,870.0,0.223,3.8,18.0,19.0,19.0,0.2,16.8,78.0,1011.7,87.0,0.1,0.7
4315,2024-10-26 11:35:00,5.8,3.8,4.2,854.0,0.222,3.7,16.0,17.0,18.0,0.2,16.93,77.7,1011.7,87.0,0.1,0.7
4316,2024-10-26 11:40:00,5.5,4.4,5.9,850.0,0.237,3.8,19.0,20.0,20.0,0.3,16.73,78.0,1011.7,38.0,0.0,0.9
4317,2024-10-26 11:45:00,4.3,4.0,6.0,855.0,0.225,3.8,16.0,17.0,18.0,0.2,16.88,77.3,1011.7,89.0,0.1,1.2
4318,2024-10-26 11:50:00,6.3,5.2,5.3,857.0,0.221,3.8,16.0,17.0,17.0,0.2,16.84,77.3,1011.6,96.0,0.2,0.9
4319,2024-10-26 11:55:00,6.5,3.4,6.4,857.0,0.221,4.0,15.0,16.0,16.0,0.2,17.16,76.5,1011.6,96.0,0.1,0.7
4320,2024-10-26 12:00:00,7.4,4.6,6.0,855.0,0.226,3.8,17.0,18.0,18.0,0.2,17.2,76.5,1011.6,96.0,0.2,0.8
4321,2024-10-26 12:05:00,6.1,4.3,5.6,853.0,0.225,3.7,16.0,17.0,17.0,0.2,17.22,75.9,1011.5,96.0,0.1,0.5
4322,2024-10-26 12:10:00,5.0,4.4,7.8,845.0,0.223,3.7,16.0,17.0,17.0,0.2,17.3,75.4,1011.4,96.0,0.1,0.7
4323,2024-10-26 12:15:00,5.0,4.2,7.5,855.0,0.225,3.8,16.0,17.0,17.0,0.2,17.33,75.2,1011.3,96.0,0.1,0.9
4324,2024-10-26 12:20:00,6.6,4.1,5.9,848.0,0.226,3.9,13.0,14.0,14.0,0.2,17.62,74.5,1011.3,0.0,0.0,0.0
4325,2024-10-26 12:25:00,8.1,8.6,6.7,849.0,0.228,3.8,15.0,16.0,16.0,0.2,17.3,75.4,1011.2,90.0,0.4,1.6
4326,2024-10-26 12:30:00,4.7,4.0,7.5,851.0,0.219,3.9,15.0,16.0,16.0,0.2,17.2,75.9,1011.3,90.0,0.5,1.9
4327,2024-10-26 12:35:00,6.6,3.9,6.4,854.0,0.225,4.2,14.0,14.0,14.0,0.2,17.65,74.9,1011.2,88.0,0.2,0.9
4328,2024-10-26 12:40:00,4.7,4.3,9.0,852.0,0.22,3.4,14.0,15.0,15.0,0.2,17.31,75.1,1011.1,90.0,0.7,1.3
4329,2024-10-26 12:45:00,4.6,4.0,8.9,843.0,0.218,3.7,14.0,14.0,14.0,0.2,17.28,75.1,1011.1,94.0,0.3,0.9
4330,2024-10-26 12:50:00,6.3,4.1,8.7,844.0,0.22,3.9,14.0,14.0,14.0,0.2,17.52,74.5,1011.0,89.0,0.2,0.8
4331,2024-10-26 12:55:00,7.7,3.7,8.7,848.0,0.222,3.9,12.0,13.0,14.0,0.2,17.61,74.4,1011.0,79.0,0.3,1.1
4332,2024-10-26 13:00:00,6.7,4.1,8.7,845.0,0.22,3.6,14.0,15.0,15.0,0.2,17.47,74.8,1011.0,88.0,0.5,1.3
4333,2024-10-26 13:05:00,6.2,3.7,9.1,838.0,0.219,3.9,14.0,14.0,14.0,0.2,17.58,74.4,1010.9,89.0,0.4,1.3
4334,2024-10-26 13:10:00,5.8,3.2,8.7,838.0,0.217,4.3,14.0,14.0,14.0,0.2,17.85,73.9,1010.9,88.0,0.2,1.5
4335,2024-10-26 13:15:00,8.1,3.6,7.7,845.0,0.222,4.5,13.0,14.0,14.0,0.2,17.98,73.4,1010.8,71.0,0.2,1.0
4336,2024-10-26 13:20:00,5.8,3.8,10.2,846.0,0.221,3.8,15.0,16.0,16.0,0.2,17.69,74.1,1010.8,80.0,0.6,1.5
4337,2024-10-26 13:25:00,5.4,3.6,11.6,849.0,0.218,3.8,15.0,15.0,16.0,0.2,17.47,74.7,1010.7,88.0,0.8,1.9
4338,2024-10-26 13:30:00,6.7,3.5,12.1,852.0,0.219,3.9,13.0,14.0,14.0,0.2,17.61,74.3,1010.7,70.0,0.4,1.7
4339,2024-10-26 13:35:00,6.7,3.4,12.1,860.0,0.221,4.2,13.0,14.0,14.0,0.2,17.86,73.7,1010.6,83.0,0.6,1.6
4340,2024-10-26 13:40:00,7.8,4.0,8.8,854.0,0.223,4.4,15.0,16.0,16.0,0.2,18.12,72.9,1010.6,80.0,0.2,1.1
4341,2024-10-26 13:45:00,13.1,4.2,7.9,850.0,0.228,4.8,13.0,14.0,14.0,0.2,18.72,71.2,1010.5,80.0,0.0,0.5
4342,2024-10-26 13:50:00,17.4,4.6,9.9,848.0,0.237,3.7,12.0,13.0,13.0,0.2,19.4,70.0,1010.4,80.0,0.3,0.8
4343,2024-10-26 13:55:00,22.8,7.4,8.7,847.0,0.258,0.0,15.0,16.0,16.0,0.2,20.26,66.3,1010.3,82.0,0.5,1.3
4344,2024-10-26 14:00:00,19.4,8.9,7.1,841.0,0.27,0.0,14.0,15.0,15.0,0.2,21.14,63.2,1010.2,77.0,0.3,1.2
4345,2024-10-26 14:05:00,15.3,10.4,6.8,823.0,0.272,0.0,14.0,15.0,15.0,0.2,22.25,60.2,1010.1,98.0,0.3,1.3
4346,2024-10-26 14:10:00,15.2,12.0,5.7,822.0,0.239,0.0,14.0,15.0,15.0,0.2,22.99,58.2,1010.1,83.0,0.3,0.9
4347,2024-10-26 14:15:00,13.2,12.6,4.3,826.0,0.212,2.3,12.0,13.0,13.0,0.2,22.5,58.5,1010.1,96.0,0.7,1.4
4348,2024-10-26 14:20:00,7.3,9.8,6.6,828.0,0.209,4.8,13.0,13.0,13.0,0.1,21.96,60.3,1010.1,97.0,0.6,1.3
4349,2024-10-26 14:25:00,8.7,8.5,5.4,817.0,0.21,6.1,13.0,13.0,13.0,0.1,22.43,59.4,1010.0,90.0,0.2,1.1
4350,2024-10-26 14:30:00,20.7,9.2,3.6,812.0,0.235,2.9,12.0,12.0,12.0,0.1,23.5,57.4,1009.8,80.0,0.2,0.8
4351,2024-10-26 14:35:00,27.3,12.9,1.0,843.0,0.272,1.3,23.0,25.0,25.0,0.3,24.61,54.2,1009.8,67.0,0.1,1.0
4352,2024-10-26 14:40:00,24.5,13.6,1.0,829.0,0.232,0.0,13.0,13.0,13.0,0.1,25.13,52.6,1009.8,283.0,0.4,1.2
4353,2024-10-26 14:45:00,26.5,12.8,2.5,826.0,0.226,1.5,12.0,12.0,12.0,0.1,25.51,51.5,1009.8,285.0,0.3,0.9
4354,2024-10-26 14:50:00,22.7,16.4,1.0,821.0,0.229,0.0,11.0,11.0,11.0,0.1,25.71,51.3,1009.7,10.0,0.0,1.1
4355,2024-10-26 14:55:00,20.8,14.0,3.4,825.0,0.214,2.0,12.0,12.0,12.0,0.1,25.8,51.6,1009.7,66.0,0.1,0.8
4356,2024-10-26 15:00:00,20.6,16.5,1.0,824.0,0.212,2.0,12.0,12.0,12.0,0.1,26.26,50.0,1009.7,76.0,0.2,1.0
4357,2024-10-26 15:05:00,21.4,14.6,1.0,826.0,0.211,2.0,11.0,12.0,12.0,0.1,26.29,49.8,1009.6,98.0,0.3,0.9
4358,2024-10-26 15:10:00,23.7,14.8,1.0,817.0,0.213,1.9,11.0,12.0,12.0,0.1,26.94,48.5,1009.6,101.0,0.3,0.9
4359,2024-10-26 15:15:00,25.3,12.7,1.0,814.0,0.212,1.8,12.0,12.0,12.0,0.1,27.19,47.8,1009.6,101.0,0.1,0.7
4360,2024-10-26 15:20:00,21.7,14.5,1.0,813.0,0.212,0.0,11.0,12.0,12.0,0.1,27.25,48.0,1009.6,101.0,0.1,0.6
4361,2024-10-26 15:25:00,24.8,13.0,1.0,796.0,0.211,3.1,11.0,12.0,12.0,0.1,27.27,47.9,1009.6,101.0,0.2,0.7
4362,2024-10-26 15:30:00,18.4,14.1,1.0,806.0,0.21,0.0,12.0,13.0,13.0,0.2,26.45,48.8,1009.6,99.0,0.5,1.4
4363,2024-10-26 15:35:00,17.2,11.9,8.5,800.0,0.21,3.9,13.0,14.0,14.0,0.2,26.14,49.7,1009.6,97.0,0.4,1.2
4364,2024-10-26 15:40:00,20.9,10.2,7.2,805.0,0.215,3.3,13.0,14.0,14.0,0.2,26.81,48.8,1009.6,101.0,0.2,0.7
4365,2024-10-26 15:45:00,27.6,8.3,8.7,804.0,0.217,4.0,12.0,13.0,13.0,0.2,27.22,47.8,1009.6,101.0,0.0,0.6
4366,2024-10-26 15:50:00,25.6,9.7,4.3,803.0,0.217,1.8,13.0,14.0,14.0,0.2,26.78,48.4,1009.6,95.0,0.3,1.0
4367,2024-10-26 15:55:00,22.2,9.1,6.7,809.0,0.216,2.1,12.0,13.0,13.0,0.2,26.87,48.4,1009.6,87.0,0.4,1.6
4368,2024-10-26 16:00:00,24.2,5.1,13.3,810.0,0.212,3.9,12.0,13.0,13.0,0.2,26.92,48.3,1009.6,96.0,0.1,0.9
