,timestamp,car_no,truck_no,bus_no,motorcycle_no
150,2024-10-23 12:34:24,1,0,0,0
151,2024-10-23 12:37:25,0,1,0,0
152,2024-10-23 12:41:51,1,0,0,0
153,2024-10-23 12:42:04,0,1,0,0
154,2024-10-23 12:42:57,1,0,0,0
155,2024-10-23 12:48:43,1,0,0,0
156,2024-10-23 12:49:40,1,0,0,0
157,2024-10-23 13:07:00,1,0,0,0
158,2024-10-23 13:11:21,1,0,0,0
159,2024-10-23 13:11:40,0,1,0,0
160,2024-10-23 13:12:52,1,0,0,0
161,2024-10-23 13:23:44,0,1,0,0
162,2024-10-23 13:32:16,0,1,0,0
163,2024-10-23 13:33:29,0,1,0,0
164,2024-10-23 13:39:58,1,0,0,0
165,2024-10-23 13:47:23,1,0,0,0
166,2024-10-23 13:49:55,1,0,0,0
167,2024-10-23 13:49:57,1,0,0,0
168,2024-10-23 13:51:20,1,0,0,0
169,2024-10-23 13:52:44,1,0,0,0
170,2024-10-23 14:03:44,1,0,0,0
171,2024-10-23 14:07:17,1,0,0,0
172,2024-10-23 14:09:45,1,0,0,0
173,2024-10-23 14:25:41,1,0,0,0
174,2024-10-23 14:33:02,1,0,0,0
175,2024-10-23 14:35:09,0,1,0,0
176,2024-10-23 14:54:39,1,0,0,0
177,2024-10-23 14:55:59,1,0,0,0
178,2024-10-23 14:59:03,0,1,0,0
179,2024-10-23 15:01:00,1,0,0,0
180,2024-10-23 15:01:13,1,0,0,0
181,2024-10-23 15:02:57,0,1,0,0
182,2024-10-23 15:07:04,1,0,0,0
183,2024-10-23 15:07:18,1,0,0,0
184,2024-10-23 15:08:11,1,0,0,0
185,2024-10-23 15:09:05,1,0,0,0
186,2024-10-23 15:12:56,1,0,0,0
187,2024-10-23 15:13:07,1,0,0,0
188,2024-10-23 15:22:19,0,1,0,0
189,2024-10-23 15:27:05,0,1,0,0
190,2024-10-23 15:29:57,0,1,0,0
191,2024-10-23 15:37:09,1,0,0,0
192,2024-10-23 15:37:27,1,0,0,0
193,2024-10-23 15:39:15,1,0,0,0
194,2024-10-23 15:44:35,1,0,0,0
195,2024-10-23 15:51:13,1,0,0,0
196,2024-10-23 15:58:40,1,0,0,0
197,2024-10-23 16:01:20,1,0,0,0
198,2024-10-23 16:03:19,0,1,0,0
199,2024-10-23 16:14:40,1,0,0,0
200,2024-10-23 16:16:41,1,0,0,0
201,2024-10-23 16:24:31,0,1,0,0
202,2024-10-23 16:25:56,1,0,0,0
203,2024-10-23 16:27:19,1,0,0,0
204,2024-10-23 16:28:06,1,0,0,0
205,2024-10-23 16:30:58,0,1,0,0
206,2024-10-23 16:31:10,0,1,0,0
207,2024-10-23 16:32:11,1,0,0,0
208,2024-10-23 16:32:31,1,0,0,0
209,2024-10-23 16:32:52,1,0,0,0
210,2024-10-23 16:34:40,1,0,0,0
211,2024-10-23 16:35:25,0,1,0,0
212,2024-10-23 16:37:33,0,0,0,1
213,2024-10-23 16:40:46,0,1,0,0
214,2024-10-23 16:41:46,1,0,0,0
215,2024-10-23 16:41:47,1,0,0,0
216,2024-10-23 16:43:31,0,1,0,0
217,2024-10-23 16:43:38,0,1,0,0
218,2024-10-23 16:43:59,0,1,0,0
219,2024-10-23 16:49:08,0,1,0,0
220,2024-10-23 16:49:18,0,1,0,0
221,2024-10-23 16:49:38,0,0,0,1
222,2024-10-23 16:56:39,1,0,0,0
223,2024-10-23 16:59:58,1,0,0,0
224,2024-10-23 17:00:50,1,0,0,0
225,2024-10-23 17:05:14,0,1,0,0
226,2024-10-23 17:06:45,1,0,0,0
227,2024-10-23 17:11:09,1,0,0,0
228,2024-10-23 17:15:45,1,0,0,0
229,2024-10-23 17:24:11,1,0,0,0
230,2024-10-23 17:25:01,1,0,0,0
231,2024-10-23 17:25:02,1,0,0,0
232,2024-10-23 17:28:18,1,0,0,0
233,2024-10-23 17:31:06,1,0,0,0
234,2024-10-23 17:32:43,1,0,0,0
235,2024-10-23 17:36:52,0,0,0,1
236,2024-10-23 17:39:20,1,0,0,0
237,2024-10-23 17:42:15,1,0,0,0
238,2024-10-23 17:45:01,1,0,0,0
239,2024-10-23 17:46:20,0,1,0,0
240,2024-10-23 17:50:20,1,0,0,0
241,2024-10-23 17:54:05,1,0,0,0
242,2024-10-23 17:54:07,1,0,0,0
243,2024-10-23 17:56:21,1,0,0,0
244,2024-10-23 17:56:33,1,0,0,0
245,2024-10-23 18:04:25,1,0,0,0
246,2024-10-23 18:07:38,0,1,0,0
247,2024-10-23 18:13:22,1,0,0,0
248,2024-10-23 18:21:13,0,0,0,1
249,2024-10-23 18:22:25,1,0,0,0
250,2024-10-23 18:23:04,1,0,0,0
251,2024-10-23 18:24:09,1,0,0,0
252,2024-10-23 18:31:12,1,0,0,0
253,2024-10-23 18:34:33,1,0,0,0
254,2024-10-23 18:35:30,0,1,0,0
255,2024-10-23 18:38:15,1,0,0,0
256,2024-10-23 18:38:22,1,0,0,0
257,2024-10-23 18:38:29,1,0,0,0
258,2024-10-23 18:38:48,1,0,0,0
259,2024-10-23 18:39:21,0,1,0,0
260,2024-10-23 18:39:30,0,1,0,0
261,2024-10-23 18:39:53,0,1,0,0
262,2024-10-23 18:40:02,0,1,0,0
263,2024-10-23 18:40:02,0,1,0,0
264,2024-10-23 18:40:17,0,1,0,0
265,2024-10-23 18:40:38,0,1,0,0
266,2024-10-23 18:41:17,0,1,0,0
267,2024-10-23 18:42:55,1,0,0,0
268,2024-10-23 18:43:00,1,0,0,0
269,2024-10-23 18:43:07,0,1,0,0
270,2024-10-23 18:43:40,0,1,0,0
271,2024-10-23 18:43:42,0,1,0,0
272,2024-10-23 18:44:04,1,0,0,0
273,2024-10-23 18:45:38,1,0,0,0
274,2024-10-23 18:45:50,0,1,0,0
275,2024-10-23 18:46:09,0,1,0,0
276,2024-10-23 18:46:26,1,0,0,0
277,2024-10-23 18:46:40,1,0,0,0
278,2024-10-23 18:47:23,1,0,0,0
279,2024-10-23 18:47:30,1,0,0,0
280,2024-10-23 18:47:58,0,1,0,0
281,2024-10-23 18:48:10,0,1,0,0
282,2024-10-23 18:48:28,0,1,0,0
283,2024-10-23 18:51:44,1,0,0,0
284,2024-10-23 18:51:51,1,0,0,0
285,2024-10-23 18:52:24,0,1,0,0
286,2024-10-23 18:58:41,1,0,0,0
287,2024-10-23 18:58:47,1,0,0,0
288,2024-10-23 18:58:54,0,1,0,0
289,2024-10-23 18:59:13,0,1,0,0
290,2024-10-23 19:00:15,1,0,0,0
291,2024-10-23 19:00:31,1,0,0,0
292,2024-10-23 19:03:12,0,1,0,0
293,2024-10-23 19:05:43,1,0,0,0
294,2024-10-23 19:05:59,0,1,0,0
295,2024-10-23 19:06:15,0,1,0,0
296,2024-10-23 19:06:33,0,1,0,0
297,2024-10-23 19:11:05,0,1,0,0
298,2024-10-23 19:11:39,0,1,0,0
299,2024-10-23 19:23:34,0,1,0,0
300,2024-10-23 19:23:56,0,1,0,0
301,2024-10-23 19:25:09,1,0,0,0
302,2024-10-23 19:25:25,0,1,0,0
303,2024-10-23 19:31:09,0,1,0,0
304,2024-10-23 19:31:16,0,1,0,0
305,2024-10-23 19:31:17,0,1,0,0
306,2024-10-23 19:31:56,0,1,0,0
307,2024-10-23 19:39:08,1,0,0,0
308,2024-10-23 19:43:24,1,0,0,0
309,2024-10-23 19:43:39,0,1,0,0
310,2024-10-23 19:43:54,0,1,0,0
311,2024-10-23 19:44:12,0,1,0,0
312,2024-10-23 19:44:55,0,1,0,0
313,2024-10-23 19:46:37,0,1,0,0
314,2024-10-23 19:46:47,0,1,0,0
315,2024-10-23 19:46:51,0,1,0,0
316,2024-10-23 19:47:10,1,0,0,0
317,2024-10-23 19:47:11,1,0,0,0
318,2024-10-23 19:57:03,1,0,0,0
319,2024-10-23 19:57:17,1,0,0,0
320,2024-10-23 19:57:25,0,1,0,0
321,2024-10-23 19:57:26,0,1,0,0
322,2024-10-23 19:58:02,0,1,0,0
323,2024-10-23 19:58:56,1,0,0,0
324,2024-10-23 19:59:06,1,0,0,0
325,2024-10-23 19:59:12,1,0,0,0
326,2024-10-23 20:02:35,1,0,0,0
327,2024-10-23 20:05:30,0,1,0,0
328,2024-10-23 20:12:43,1,0,0,0
329,2024-10-23 20:21:20,0,1,0,0
330,2024-10-23 20:27:46,1,0,0,0
331,2024-10-23 20:27:49,1,0,0,0
332,2024-10-23 20:28:26,0,1,0,0
333,2024-10-23 20:28:45,0,1,0,0
334,2024-10-23 20:29:12,1,0,0,0
335,2024-10-23 20:29:19,1,0,0,0
336,2024-10-23 20:29:27,0,1,0,0
337,2024-10-23 20:36:49,1,0,0,0
338,2024-10-23 20:37:02,1,0,0,0
339,2024-10-23 20:37:12,0,1,0,0
340,2024-10-23 20:37:35,0,1,0,0
341,2024-10-23 20:37:53,0,1,0,0
342,2024-10-23 20:41:10,1,0,0,0
343,2024-10-23 20:41:14,1,0,0,0
344,2024-10-23 20:41:37,1,0,0,0
345,2024-10-23 20:41:57,0,1,0,0
346,2024-10-23 20:47:04,0,1,0,0
347,2024-10-23 20:48:33,0,1,0,0
348,2024-10-23 20:49:36,0,1,0,0
349,2024-10-23 21:07:48,1,0,0,0
350,2024-10-23 21:08:06,1,0,0,0
351,2024-10-23 21:10:31,1,0,0,0
352,2024-10-23 21:27:28,0,1,0,0
353,2024-10-23 21:30:34,1,0,0,0
354,2024-10-23 21:30:40,1,0,0,0
355,2024-10-23 21:30:50,1,0,0,0
356,2024-10-23 21:31:16,0,1,0,0
357,2024-10-23 21:31:35,0,1,0,0
358,2024-10-23 21:35:56,0,1,0,0
359,2024-10-23 21:38:23,0,1,0,0
360,2024-10-23 21:39:14,1,0,0,0
361,2024-10-23 21:39:18,1,0,0,0
362,2024-10-23 21:40:42,0,1,0,0
363,2024-10-23 22:31:06,0,1,0,0
364,2024-10-23 23:12:49,0,1,0,0
365,2024-10-23 23:18:24,1,0,0,0
366,2024-10-23 23:19:55,1,0,0,0
367,2024-10-23 23:20:01,1,0,0,0
368,2024-10-23 23:20:11,0,1,0,0
369,2024-10-24 00:38:55,1,0,0,0
370,2024-10-24 00:39:02,1,0,0,0
371,2024-10-24 00:39:10,0,1,0,0
372,2024-10-24 01:15:32,0,1,0,0
373,2024-10-24 01:45:42,1,0,0,0
374,2024-10-24 02:17:25,0,1,0,0
375,2024-10-24 03:58:08,0,1,0,0
376,2024-10-24 04:34:18,0,1,0,0
377,2024-10-24 04:44:33,1,0,0,0
378,2024-10-24 05:14:47,0,1,0,0
379,2024-10-24 05:15:31,0,1,0,0
380,2024-10-24 05:26:49,0,1,0,0
381,2024-10-24 05:28:34,0,1,0,0
382,2024-10-24 05:39:48,0,1,0,0
383,2024-10-24 05:49:16,1,0,0,0
384,2024-10-24 06:13:27,1,0,0,0
385,2024-10-24 06:13:28,1,0,0,0
386,2024-10-24 06:23:41,1,0,0,0
387,2024-10-24 06:23:44,1,0,0,0
388,2024-10-24 06:25:32,1,0,0,0
389,2024-10-24 06:27:11,0,1,0,0
390,2024-10-24 06:27:26,0,1,0,0
391,2024-10-24 06:27:46,0,0,1,0
392,2024-10-24 06:37:14,1,0,0,0
393,2024-10-24 06:56:06,1,0,0,0
394,2024-10-24 07:05:14,1,0,0,0
395,2024-10-24 07:11:55,1,0,0,0
396,2024-10-24 07:11:57,1,0,0,0
397,2024-10-24 07:21:31,1,0,0,0
398,2024-10-24 07:27:11,1,0,0,0
399,2024-10-24 07:32:53,1,0,0,0
400,2024-10-24 07:47:29,1,0,0,0
401,2024-10-24 07:52:20,0,1,0,0
402,2024-10-24 07:58:42,0,1,0,0
403,2024-10-24 08:01:46,0,1,0,0
404,2024-10-24 08:04:04,0,1,0,0
405,2024-10-24 08:09:54,1,0,0,0
406,2024-10-24 08:14:05,0,1,0,0
407,2024-10-24 08:19:15,0,1,0,0
408,2024-10-24 08:19:46,1,0,0,0
409,2024-10-24 08:21:57,1,0,0,0
410,2024-10-24 08:22:56,1,0,0,0
411,2024-10-24 08:29:03,1,0,0,0
412,2024-10-24 08:31:29,1,0,0,0
413,2024-10-24 08:31:53,1,0,0,0
414,2024-10-24 08:34:15,1,0,0,0
415,2024-10-24 08:40:48,1,0,0,0
416,2024-10-24 08:46:30,0,0,0,1
417,2024-10-24 08:47:45,0,0,0,1
418,2024-10-24 08:48:31,1,0,0,0
419,2024-10-24 08:52:49,1,0,0,0
420,2024-10-24 09:13:50,1,0,0,0
421,2024-10-24 09:17:39,0,1,0,0
422,2024-10-24 09:37:46,0,0,0,1
423,2024-10-24 09:47:18,1,0,0,0
424,2024-10-24 09:51:06,0,1,0,0
425,2024-10-24 09:56:23,0,1,0,0
426,2024-10-24 09:57:31,1,0,0,0
427,2024-10-24 10:01:46,0,1,0,0
428,2024-10-24 10:05:10,1,0,0,0
429,2024-10-24 10:05:33,1,0,0,0
430,2024-10-24 10:14:42,0,1,0,0
431,2024-10-24 10:19:38,1,0,0,0
432,2024-10-24 10:28:02,1,0,0,0
433,2024-10-24 10:35:21,1,0,0,0
434,2024-10-24 10:39:11,1,0,0,0
435,2024-10-24 10:40:23,1,0,0,0
436,2024-10-24 10:41:51,0,1,0,0
437,2024-10-24 10:42:12,0,1,0,0
438,2024-10-24 10:45:38,1,0,0,0
439,2024-10-24 10:47:58,1,0,0,0
440,2024-10-24 10:49:34,1,0,0,0
441,2024-10-24 10:50:48,1,0,0,0
442,2024-10-24 10:57:10,0,1,0,0
443,2024-10-24 11:06:11,0,1,0,0
444,2024-10-24 11:11:25,0,0,0,1
445,2024-10-24 11:11:26,0,0,0,1
446,2024-10-24 11:12:50,0,0,0,1
447,2024-10-24 11:16:09,0,0,0,1
448,2024-10-24 11:18:07,0,0,0,1
449,2024-10-24 11:18:12,0,0,0,1
450,2024-10-24 11:23:32,1,0,0,0
451,2024-10-24 11:24:20,1,0,0,0
452,2024-10-24 11:29:28,0,1,0,0
453,2024-10-24 11:30:44,1,0,0,0
454,2024-10-24 11:32:51,0,1,0,0
455,2024-10-24 11:32:54,0,1,0,0
456,2024-10-24 11:34:18,1,0,0,0
457,2024-10-24 11:35:26,1,0,0,0
458,2024-10-24 11:38:02,0,1,0,0
459,2024-10-24 11:38:44,1,0,0,0
460,2024-10-24 11:43:42,1,0,0,0
461,2024-10-24 11:45:01,1,0,0,0
462,2024-10-24 11:45:39,1,0,0,0
463,2024-10-24 11:45:54,1,0,0,0
464,2024-10-24 11:46:14,1,0,0,0
465,2024-10-24 11:46:51,0,1,0,0
466,2024-10-24 11:53:36,0,1,0,0
467,2024-10-24 11:55:05,0,0,0,1
468,2024-10-24 11:55:09,0,0,0,1
469,2024-10-24 11:57:34,1,0,0,0
470,2024-10-24 12:00:38,0,1,0,0
471,2024-10-24 12:00:40,0,1,0,0
472,2024-10-24 12:04:07,1,0,0,0
473,2024-10-24 12:05:50,0,0,0,1
474,2024-10-24 12:07:25,1,0,0,0
475,2024-10-24 12:11:56,1,0,0,0
476,2024-10-24 12:16:32,1,0,0,0
477,2024-10-24 12:16:54,1,0,0,0
478,2024-10-24 12:17:06,1,0,0,0
479,2024-10-24 12:21:51,1,0,0,0
480,2024-10-24 12:23:17,1,0,0,0
481,2024-10-24 12:23:41,0,1,0,0
482,2024-10-24 12:24:23,1,0,0,0
483,2024-10-24 12:26:14,1,0,0,0
484,2024-10-24 12:28:21,0,1,0,0
485,2024-10-24 12:42:34,0,1,0,0
486,2024-10-24 12:44:23,0,1,0,0
487,2024-10-24 12:45:50,1,0,0,0
488,2024-10-24 12:52:20,1,0,0,0
489,2024-10-24 13:02:08,1,0,0,0
490,2024-10-24 13:12:35,0,1,0,0
491,2024-10-24 13:13:53,0,1,0,0
492,2024-10-24 13:14:45,1,0,0,0
493,2024-10-24 13:16:27,1,0,0,0
494,2024-10-24 13:21:06,1,0,0,0
495,2024-10-24 13:31:38,1,0,0,0
496,2024-10-24 13:35:04,0,1,0,0
497,2024-10-24 13:37:21,0,0,1,0
498,2024-10-24 13:38:09,1,0,0,0
499,2024-10-24 13:38:21,1,0,0,0
500,2024-10-24 13:38:42,1,0,0,0
501,2024-10-24 13:48:06,1,0,0,0
502,2024-10-24 13:49:16,1,0,0,0
503,2024-10-24 13:51:46,0,1,0,0
504,2024-10-24 13:56:39,1,0,0,0
505,2024-10-24 13:56:42,1,0,0,0
506,2024-10-24 13:58:32,1,0,0,0
507,2024-10-24 14:06:09,1,0,0,0
508,2024-10-24 14:06:09,1,0,0,0
509,2024-10-24 14:06:25,1,0,0,0
510,2024-10-24 14:10:44,0,1,0,0
511,2024-10-24 14:25:13,1,0,0,0
512,2024-10-24 14:29:34,1,0,0,0
513,2024-10-24 14:41:38,0,0,0,1
514,2024-10-24 14:45:08,0,1,0,0
515,2024-10-24 14:46:22,1,0,0,0
516,2024-10-24 14:47:00,0,1,0,0
517,2024-10-24 14:49:32,1,0,0,0
518,2024-10-24 14:55:36,0,1,0,0
519,2024-10-24 14:56:08,0,1,0,0
520,2024-10-24 14:56:20,1,0,0,0
521,2024-10-24 14:57:44,1,0,0,0
522,2024-10-24 15:09:10,1,0,0,0
523,2024-10-24 15:09:49,0,1,0,0
524,2024-10-24 15:10:55,0,1,0,0
525,2024-10-24 15:19:33,1,0,0,0
526,2024-10-24 15:24:21,1,0,0,0
527,2024-10-24 15:25:19,0,1,0,0
528,2024-10-24 15:25:23,0,1,0,0
529,2024-10-24 15:25:43,0,1,0,0
530,2024-10-24 15:25:53,0,1,0,0
531,2024-10-24 15:32:10,1,0,0,0
532,2024-10-24 15:33:00,1,0,0,0
533,2024-10-24 15:34:37,0,1,0,0
534,2024-10-24 15:35:00,0,1,0,0
535,2024-10-24 15:35:04,0,1,0,0
536,2024-10-24 15:36:16,0,1,0,0
537,2024-10-24 15:36:18,1,0,0,0
538,2024-10-24 15:36:35,1,0,0,0
539,2024-10-24 15:36:52,0,1,0,0
540,2024-10-24 15:52:48,0,1,0,0
541,2024-10-24 15:53:09,1,0,0,0
542,2024-10-24 16:01:13,1,0,0,0
543,2024-10-24 16:01:14,1,0,0,0
544,2024-10-24 16:01:46,0,1,0,0
545,2024-10-24 16:02:13,1,0,0,0
546,2024-10-24 16:04:47,1,0,0,0
547,2024-10-24 16:07:57,0,1,0,0
548,2024-10-24 16:08:01,1,0,0,0
549,2024-10-24 16:08:21,0,1,0,0
550,2024-10-24 16:09:19,0,1,0,0
551,2024-10-24 16:09:22,0,1,0,0
552,2024-10-24 16:10:42,0,1,0,0
553,2024-10-24 16:10:46,0,1,0,0
554,2024-10-24 16:11:06,0,1,0,0
555,2024-10-24 16:11:25,0,1,0,0
556,2024-10-24 16:12:38,0,1,0,0
557,2024-10-24 16:13:20,1,0,0,0
558,2024-10-24 16:14:33,0,1,0,0
559,2024-10-24 16:14:43,0,1,0,0
560,2024-10-24 16:17:35,0,1,0,0
561,2024-10-24 16:21:07,1,0,0,0
562,2024-10-24 16:21:27,1,0,0,0
563,2024-10-24 16:22:15,1,0,0,0
564,2024-10-24 16:24:45,1,0,0,0
565,2024-10-24 16:24:59,0,1,0,0
566,2024-10-24 16:26:54,1,0,0,0
567,2024-10-24 16:27:15,0,1,0,0
568,2024-10-24 16:27:22,0,1,0,0
569,2024-10-24 16:37:46,1,0,0,0
570,2024-10-24 16:38:39,0,1,0,0
571,2024-10-24 16:45:39,0,1,0,0
572,2024-10-24 16:45:58,0,1,0,0
573,2024-10-24 16:47:46,1,0,0,0
574,2024-10-24 16:50:03,1,0,0,0
575,2024-10-24 16:50:12,1,0,0,0
576,2024-10-24 16:50:55,0,1,0,0
577,2024-10-24 16:51:57,1,0,0,0
578,2024-10-24 16:52:35,1,0,0,0
579,2024-10-24 16:55:45,1,0,0,0
580,2024-10-24 17:05:01,0,1,0,0
581,2024-10-24 17:05:10,0,1,0,0
582,2024-10-24 17:06:16,1,0,0,0
583,2024-10-24 17:11:39,1,0,0,0
584,2024-10-24 17:14:10,0,1,0,0
585,2024-10-24 17:14:22,0,1,0,0
586,2024-10-24 17:15:34,1,0,0,0
587,2024-10-24 17:20:39,0,1,0,0
588,2024-10-24 17:23:36,1,0,0,0
589,2024-10-24 17:23:42,1,0,0,0
590,2024-10-24 17:26:07,1,0,0,0
591,2024-10-24 17:28:47,0,1,0,0
592,2024-10-24 17:29:57,1,0,0,0
593,2024-10-24 17:30:18,1,0,0,0
594,2024-10-24 17:30:49,0,0,0,1
595,2024-10-24 17:30:55,0,0,0,1
596,2024-10-24 17:31:35,1,0,0,0
597,2024-10-24 17:32:36,0,1,0,0
598,2024-10-24 17:35:11,1,0,0,0
599,2024-10-24 17:37:20,0,1,0,0
600,2024-10-24 17:37:40,0,1,0,0
601,2024-10-24 17:45:20,1,0,0,0
602,2024-10-24 17:46:27,1,0,0,0
603,2024-10-24 17:49:25,1,0,0,0
604,2024-10-24 17:53:11,1,0,0,0
605,2024-10-24 17:54:39,1,0,0,0
606,2024-10-24 17:54:58,1,0,0,0
607,2024-10-24 17:55:45,1,0,0,0
608,2024-10-24 18:01:19,0,1,0,0
609,2024-10-24 18:01:37,0,1,0,0
610,2024-10-24 18:04:26,1,0,0,0
611,2024-10-24 18:04:46,0,1,0,0
612,2024-10-24 18:05:31,0,1,0,0
613,2024-10-24 18:06:07,0,1,0,0
614,2024-10-24 18:06:08,0,1,0,0
615,2024-10-24 18:08:54,1,0,0,0
616,2024-10-24 18:11:08,1,0,0,0
617,2024-10-24 18:11:22,1,0,0,0
618,2024-10-24 18:12:55,1,0,0,0
619,2024-10-24 18:16:15,1,0,0,0
620,2024-10-24 18:17:02,0,0,0,1
621,2024-10-24 18:18:08,1,0,0,0
622,2024-10-24 18:20:38,0,0,0,1
623,2024-10-24 18:21:29,1,0,0,0
624,2024-10-24 18:21:48,0,0,1,0
625,2024-10-24 18:21:52,0,0,1,0
626,2024-10-24 18:22:51,0,0,0,1
627,2024-10-24 18:30:14,1,0,0,0
628,2024-10-24 18:32:30,1,0,0,0
629,2024-10-24 18:36:48,1,0,0,0
630,2024-10-24 18:36:52,1,0,0,0
631,2024-10-24 18:36:59,1,0,0,0
632,2024-10-24 18:37:48,1,0,0,0
633,2024-10-24 18:38:18,1,0,0,0
634,2024-10-24 18:38:39,1,0,0,0
635,2024-10-24 18:40:38,1,0,0,0
636,2024-10-24 18:40:49,0,0,1,0
637,2024-10-24 18:40:58,1,0,0,0
638,2024-10-24 18:41:21,1,0,0,0
639,2024-10-24 18:41:38,1,0,0,0
640,2024-10-24 18:45:52,1,0,0,0
641,2024-10-24 18:49:37,1,0,0,0
642,2024-10-24 18:49:56,1,0,0,0
643,2024-10-24 18:49:57,1,0,0,0
644,2024-10-24 18:50:16,1,0,0,0
645,2024-10-24 18:50:31,1,0,0,0
646,2024-10-24 18:51:06,1,0,0,0
647,2024-10-24 18:51:18,1,0,0,0
648,2024-10-24 18:51:41,0,1,0,0
649,2024-10-24 18:51:57,0,1,0,0
650,2024-10-24 18:52:17,0,1,0,0
651,2024-10-24 18:52:36,1,0,0,0
652,2024-10-24 18:52:56,1,0,0,0
653,2024-10-24 18:53:23,1,0,0,0
654,2024-10-24 18:53:42,1,0,0,0
655,2024-10-24 18:55:45,1,0,0,0
656,2024-10-24 18:55:55,0,0,1,0
657,2024-10-24 18:56:01,1,0,0,0
658,2024-10-24 18:56:29,1,0,0,0
659,2024-10-24 18:56:49,1,0,0,0
660,2024-10-24 19:05:24,1,0,0,0
661,2024-10-24 19:05:48,1,0,0,0
662,2024-10-24 19:06:08,1,0,0,0
663,2024-10-24 19:08:44,1,0,0,0
664,2024-10-24 19:12:58,1,0,0,0
665,2024-10-24 19:13:00,1,0,0,0
666,2024-10-24 19:15:57,1,0,0,0
667,2024-10-24 19:20:03,1,0,0,0
668,2024-10-24 19:20:27,1,0,0,0
669,2024-10-24 19:20:50,1,0,0,0
670,2024-10-24 19:21:08,1,0,0,0
671,2024-10-24 19:23:38,1,0,0,0
672,2024-10-24 19:28:59,1,0,0,0
673,2024-10-24 19:29:06,1,0,0,0
674,2024-10-24 19:29:07,1,0,0,0
675,2024-10-24 19:29:22,1,0,0,0
676,2024-10-24 19:29:47,1,0,0,0
677,2024-10-24 19:30:04,1,0,0,0
678,2024-10-24 19:34:03,1,0,0,0
679,2024-10-24 19:34:18,1,0,0,0
680,2024-10-24 19:34:44,1,0,0,0
681,2024-10-24 19:36:14,1,0,0,0
682,2024-10-24 19:36:21,1,0,0,0
683,2024-10-24 19:37:03,1,0,0,0
684,2024-10-24 19:37:22,1,0,0,0
685,2024-10-24 19:39:48,1,0,0,0
686,2024-10-24 19:39:54,1,0,0,0
687,2024-10-24 19:40:05,1,0,0,0
688,2024-10-24 19:40:32,1,0,0,0
689,2024-10-24 19:42:43,1,0,0,0
690,2024-10-24 19:42:57,1,0,0,0
691,2024-10-24 19:43:32,0,1,0,0
692,2024-10-24 19:43:40,0,1,0,0
693,2024-10-24 19:43:49,0,1,0,0
694,2024-10-24 19:44:08,0,1,0,0
695,2024-10-24 19:44:20,0,1,0,0
696,2024-10-24 19:45:21,1,0,0,0
697,2024-10-24 19:45:27,1,0,0,0
698,2024-10-24 19:45:49,0,1,0,0
699,2024-10-24 19:47:18,0,1,0,0
700,2024-10-24 19:48:47,1,0,0,0
701,2024-10-24 19:53:19,1,0,0,0
702,2024-10-24 19:53:27,0,1,0,0
703,2024-10-24 19:53:44,0,1,0,0
704,2024-10-24 19:54:55,1,0,0,0
705,2024-10-24 20:00:25,1,0,0,0
706,2024-10-24 20:07:48,1,0,0,0
707,2024-10-24 20:07:50,1,0,0,0
708,2024-10-24 20:08:05,0,1,0,0
709,2024-10-24 20:13:16,1,0,0,0
710,2024-10-24 20:13:21,1,0,0,0
711,2024-10-24 20:13:31,0,1,0,0
712,2024-10-24 20:15:10,1,0,0,0
713,2024-10-24 20:18:08,1,0,0,0
714,2024-10-24 20:19:01,0,1,0,0
715,2024-10-24 20:19:06,0,1,0,0
716,2024-10-24 20:19:07,0,1,0,0
717,2024-10-24 20:19:22,1,0,0,0
718,2024-10-24 20:19:46,1,0,0,0
719,2024-10-24 20:22:50,1,0,0,0
720,2024-10-24 20:22:54,1,0,0,0
721,2024-10-24 20:22:56,1,0,0,0
722,2024-10-24 20:23:04,0,1,0,0
723,2024-10-24 20:23:12,0,1,0,0
724,2024-10-24 20:28:00,1,0,0,0
725,2024-10-24 20:28:33,1,0,0,0
726,2024-10-24 20:31:51,1,0,0,0
727,2024-10-24 20:42:02,1,0,0,0
728,2024-10-24 20:42:14,0,1,0,0
729,2024-10-24 20:42:33,1,0,0,0
730,2024-10-24 20:45:33,0,1,0,0
731,2024-10-24 20:52:17,1,0,0,0
732,2024-10-24 20:57:13,1,0,0,0
733,2024-10-24 20:57:18,1,0,0,0
734,2024-10-24 20:57:28,0,0,1,0
735,2024-10-24 20:58:28,1,0,0,0
736,2024-10-24 20:58:39,1,0,0,0
737,2024-10-24 21:02:17,1,0,0,0
738,2024-10-24 21:02:24,0,1,0,0
739,2024-10-24 21:02:26,0,1,0,0
740,2024-10-24 21:15:05,1,0,0,0
741,2024-10-24 21:15:14,0,1,0,0
742,2024-10-24 21:17:30,0,1,0,0
743,2024-10-24 21:17:37,0,1,0,0
744,2024-10-24 21:17:38,0,1,0,0
745,2024-10-24 21:17:54,1,0,0,0
746,2024-10-24 21:21:56,0,1,0,0
747,2024-10-24 21:22:14,0,1,0,0
748,2024-10-24 21:23:03,1,0,0,0
749,2024-10-24 21:23:10,1,0,0,0
750,2024-10-24 21:26:12,1,0,0,0
751,2024-10-24 21:26:22,1,0,0,0
752,2024-10-24 21:26:29,1,0,0,0
753,2024-10-24 21:26:34,0,1,0,0
754,2024-10-24 21:30:51,1,0,0,0
755,2024-10-24 21:43:06,1,0,0,0
756,2024-10-24 21:45:03,1,0,0,0
